"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,1.0,229.59220412837809,313.86895178875204,116.60582836855956,52422.794475552284,345.8297384970852,102.39937389674607,118.98082483119947,2.1277728523298682
2.0,1.0,221.99440627899708,4837.048353365834,127.4742215359265,45744.83139743402,397.85707418469445,161.7589003740972,315.3260478842496,4.50656154407174
3.0,1.0,228.85987603353826,27845.597877043416,117.4782887003477,28999.0789929937,376.9289738083294,87.11841261584345,121.15242811005805,3.297388847717708
4.0,1.0,197.07878261290293,28427.379671435767,127.0881277636068,36285.76422060439,420.89020697493555,169.34319144785684,368.2896692739309,5.897380550430637
5.0,1.0,176.7846923786881,31097.89147989397,121.50509536993233,57135.386916001145,313.7378149847461,199.09423552757676,400.00892009693325,4.031485817989342
6.0,1.0,244.45517067057918,43481.8319256427,131.14377239710493,23480.252025013706,441.8443698429883,102.8115537050492,153.4954737121593,5.916705596427743
7.0,1.0,210.07116473638533,48088.973839616265,121.24035429191339,48298.451618997206,387.550098407332,113.55133173287366,126.59470939848097,2.7434228350240972
8.0,1.0,244.04431688199577,58606.62131644517,105.72025488347941,99268.57538280597,1017.6410842569088,208.5678398184995,210.20011690174974,1.8567350284074573
9.0,1.0,207.24656192499987,96031.95297252457,134.13118798286638,35250.665298078886,684.8261118627761,112.6713426547475,153.78706557242478,4.52739267972181
10.0,1.0,314.954855388273,92113.85291207247,121.14757318471074,41693.233286169045,645.4508719619689,144.8740391949093,235.22751336153735,4.0090215213502916
11.0,1.0,362.05297102704895,5959.488854821401,105.94439176546852,55008.40941853817,447.3343830565358,115.56079181345316,153.50349444953787,1.889241401577837
12.0,1.0,363.14474506706875,45971.5006159943,107.38371041565765,18999.034663467217,422.2558518279842,82.47260265167559,121.79833100305348,3.9701207053859786
13.0,1.0,371.9484599585691,56377.534392637004,122.0301751580774,19160.552457423793,470.8011931868955,88.87760732978074,139.56416787618323,5.442383025069975
14.0,1.0,267.7797799183322,61364.62846593266,141.9748660506885,29170.37720910491,474.24140806826506,153.31714303027417,314.69144435822136,8.27696744840239
15.0,1.0,329.2654366507494,73311.10301669053,109.17210989024967,56488.44466442012,976.9750057109666,207.32479059296176,373.85904377723494,3.4317535667750576
16.0,1.0,340.4914711528061,112075.76690479767,111.90219534989785,19942.047001498024,891.2924595123595,100.00190856428956,114.40447160105806,4.94629853034998
17.0,1.0,380.90701292511005,116160.88391888952,135.0548125251646,20942.883213456207,852.3496652512367,152.4567105473157,264.1771876196259,10.363162792417636
18.0,1.0,400.5506654906884,2356.8109287314096,103.84558410429153,53645.70744825655,357.0050064589131,102.69507564952154,125.72519896494632,1.6679437803849066
19.0,1.0,418.2546775511561,60168.97466695432,113.16031605353692,31263.932103532326,559.9291401589882,102.89491685325535,135.23275519092996,3.3392550441891227
20.0,1.0,432.2607584557332,65940.71100024623,103.44359740868066,41510.28227524915,749.0379095639972,125.02995782159991,159.72180923472234,2.5576711463260473
21.0,1.0,402.93684574784805,68265.83474141247,98.75404795383534,12224.221327267696,456.3262816910443,74.5364556616121,116.07377219654224,4.710394552233952
22.0,1.0,447.7657277281008,108029.72534567145,142.77946274656583,26540.389635719646,469.9755135701884,102.49006624109344,174.67570311276916,6.182303313597477
23.0,1.0,434.14334715572096,109738.08193782213,156.87915596425182,84447.04875747541,739.504348509156,235.0899886581448,403.3863354216546,5.352931716327168
24.0,1.0,414.1169412879786,125504.34431395112,120.25068076471787,17200.796178217744,636.5947606701486,88.794664092313,118.03679473083189,5.875661254811368
25.0,1.0,486.14833386223546,41989.233470748935,117.88793421486376,51833.13968868026,535.6532319117215,144.65165460208323,210.40619898109628,3.0597386168087137
26.0,1.0,503.94030780127986,55562.549341052654,100.91417032179724,12968.951677773024,591.1015215768708,83.23892909949045,122.61236194002132,5.159557313911816
27.0,1.0,475.91386855014895,58109.61680961299,116.4703577802276,16962.51468150742,495.76063848195133,106.70751736265474,184.50280895218515,6.6943243559712124
28.0,1.0,461.2412384022803,121925.88698521834,225.78820084328024,159256.39064047567,301.10508376170014,124.20436763783489,117.90004993409198,3.142027409096591
29.0,1.0,522.3595792903755,64525.21229813886,105.97550890112878,32766.78548328534,749.8523941747123,153.7293745635127,256.2288344145963,4.138293338020953
30.0,1.0,617.3270032192866,4532.842470455555,89.90918635230786,11471.652159764362,448.2763536357293,81.6538589392602,125.01953464198552,4.553598870562118
31.0,1.0,610.7705900273097,20598.88909327525,112.24520467094088,32286.24625466542,383.80566382523466,85.94588761847378,110.568487669865,2.682579994667529
32.0,1.0,482.73681650237666,73148.58221245655,136.3206668218832,35086.17609061726,669.6690729201096,256.86211469132746,637.0116116246699,10.59968363311474
33.0,1.0,595.9675233566172,81433.50266353364,105.11477466887995,19498.278905064326,475.0433059924727,86.73023833855429,123.97815407651083,3.8957361876502645
34.0,1.0,714.3111457547152,25259.650664701505,114.8628766194426,23043.506978757243,386.6127140590088,108.89088644274584,195.96955801433364,4.906021986337686
35.0,1.0,683.380190831588,58860.86840691766,93.00977176959618,12231.650496457716,760.1290921310699,157.9361922458839,326.8992563519415,8.72414463954538
36.0,1.0,679.8856390831031,74421.01675285662,107.7226030053302,17616.957200434194,501.54204502875695,108.30622365016578,196.76808469756014,5.605771007926252
37.0,1.0,693.2314372492635,105024.22031920029,120.31984678304039,23647.72613758946,583.2116266497594,123.14785862841748,206.116623070309,5.912904120029605
38.0,1.0,789.3361899565008,15731.829785822538,148.87503189121583,36816.73070291716,190.95005881465295,76.43310719084985,117.33592054231363,3.6608349110904124
39.0,1.0,749.1722961179266,35070.10978051208,102.16876728854307,62990.06413352513,470.8981512528188,146.76069494513135,167.75943222988587,1.9350740051657929
40.0,1.0,732.5859760305079,36984.62004606845,112.79857436047809,20993.42822535787,350.2444773540113,74.61579698269156,116.97891731717827,3.6023901210906124
41.0,1.0,745.1690635205387,46582.03856637594,105.1105726278522,25871.701754136917,598.0084526037917,129.25205379519338,236.3022602469062,4.341109667179807
42.0,1.0,741.5013648376912,47201.71223614432,138.9687022366294,31465.78252241008,534.8436431514859,153.27594283190183,257.3490562409596,7.354489519356287
43.0,1.0,762.8349273974379,53782.416611574234,107.84398088346914,32581.80871851016,786.5946782825765,170.18236248588516,328.7638809063392,4.760391882015066
44.0,1.0,755.2648632051663,65124.96638850878,101.70933604518616,27428.889309476122,630.912275318365,119.61195122463971,192.12940413725923,3.561443475237651
45.0,1.0,774.8677033149145,858.9842146787131,123.68794524561396,57642.03176006027,330.90002516678265,105.97136661351588,118.18017190168862,2.2472936718266356
46.0,1.0,777.7516903753698,41654.35693319979,108.58591670738915,60592.81629485254,547.81961272421,96.18246896731542,95.40171741623759,1.5220215278836144
47.0,1.0,781.2818303449212,44371.45532244582,106.45076026842106,18379.789944608467,399.31723130377173,102.39805750441599,186.41969237146637,4.9712427417557
48.0,1.0,815.8968370437557,62969.698020235446,130.46887388503202,23949.94014427893,493.06404578855796,131.22901436882927,244.6668507028537,7.2992046004152655
49.0,1.0,833.5592664063844,70205.17642043352,106.23632206377216,20085.41354996637,583.5679199891943,103.74590245716024,157.46084029292666,4.594491799729543
50.0,1.0,818.6620065355736,71042.16753567885,95.31866798682462,11882.963809551853,598.2073860618347,82.6169527946579,116.38851197227437,4.9899442814490245
51.0,1.0,852.0681162288349,84476.3342219743,143.67815611978943,50037.180640175924,501.486897371852,199.37554861735424,408.63647918946026,6.425960097769893
52.0,1.0,851.2100989801705,442.54072759046113,108.7577378008536,35460.832491890586,376.33637088679563,91.34104726391489,106.59418663085447,2.4395018897756966
53.0,1.0,870.041771195598,1898.2552823615767,107.21750638822373,12502.061801274667,311.0896107526706,73.75865212832586,135.96519161679652,5.3604568386856934
54.0,1.0,897.9454803461065,17062.345437988755,120.98146054193286,27299.576579086228,344.1291512752933,88.14844316554475,120.87006017330222,3.7472641918534193
55.0,1.0,854.0492852962004,26320.868205448274,111.70164603240516,57587.813802783494,357.3080143962823,124.6025167624228,166.5961401141969,2.1507464315519984
56.0,1.0,877.6058814679493,28178.669035114883,103.07815011264167,31729.3641051046,431.7345867629521,100.46921716408809,153.89885387100006,2.6802631020033156
57.0,1.0,883.1544343218579,67028.08943949973,105.73958867474735,50489.91912872623,607.7044267788307,159.6141695312228,269.8020144867357,2.78851871630006
58.0,1.0,886.2725745671631,75613.15760776414,100.24920647086664,14378.25806693701,546.1388538893802,73.03818764452504,92.87208689545446,4.058038597862071
59.0,1.0,915.8605510325488,54317.80008979762,119.98632037278473,41378.673701723725,402.26710777076823,96.68647625742578,108.35087339830368,2.6819166066915012
60.0,1.0,875.8400117606204,84423.84262123289,133.20695083445636,30467.05977207766,821.7119600651112,248.57722705227482,623.2433404113222,11.278744033213604
61.0,1.0,975.88514795862,95507.4753074066,117.75111576043102,29741.140357967528,583.6766133777977,133.77317146915289,207.7481880381228,4.896362675661286
62.0,1.0,964.3033529444234,112306.39928727201,120.04243110325321,20207.308959239457,686.8369928562507,88.07604917784188,94.85665177689563,4.9560216800405215
63.0,1.0,995.4588893488874,24493.634657220722,114.12822548015525,18691.03112218984,387.2346409685397,93.66812212153017,164.5475857602587,5.143490480860532
64.0,1.0,1063.9145524958403,23254.061999138143,91.41988920810431,21653.979662803125,487.9591087783656,100.4337743806016,167.17569231697007,3.0788786246016464
65.0,1.0,1057.4006781553344,60548.97268773986,114.27739757774553,77489.13955568701,702.0611463596871,141.51253582350301,134.77483405772378,1.8997731143666086
66.0,1.0,1133.2100208452875,12601.784460515464,110.41420977898336,47336.16008114728,482.26155824685634,123.85501710217001,208.1587326830724,2.5321623981058834
67.0,1.0,1094.4004327434293,22769.251837344753,107.0325740429932,43594.68746965116,504.8134709715014,90.26170718744024,85.58153241574219,1.9156005908803622
68.0,1.0,1142.3221381295018,31751.087772961855,109.68141395017732,35798.57559510143,384.77358616197586,90.66644123468386,119.6033977932436,2.4400434674018614
69.0,1.0,1120.6822095808698,47011.50067384332,110.05720798814212,50866.390029465765,633.6696382540682,128.2202367220986,130.8902130931238,2.424195042922349
70.0,1.0,1114.9198381353558,52862.088082361224,120.80179492007697,54526.36084019512,544.6383226961941,116.0540971400513,129.39875300475518,2.4702273700877857
71.0,1.0,1176.5778173344197,129350.86874785223,140.7305690322366,32957.31569537444,518.210956361477,106.92155798822311,158.56448569131376,5.054870706994171
72.0,1.0,1105.6901030462116,130185.06767617317,138.35634317028683,25299.028730117258,610.012026776718,89.34480608348558,111.40217958293411,5.327209417779599
73.0,1.0,1191.885387289793,15733.68944766626,101.14080439729575,34653.41566605957,442.03389961274456,71.64273270220951,72.82493723767442,1.7341146628350363
74.0,1.0,1172.441370032704,17643.204872576407,111.02081118714356,35194.092934075714,421.5595291648375,222.78799755036212,583.4886421933154,6.094059031047168
75.0,1.0,1182.4718139673948,25409.12228897437,108.50525128128305,47054.69461969112,426.23213814402664,111.62791087723899,137.4282775415415,2.229394977046539
76.0,1.0,1213.7222764427775,38376.040422046295,105.07742148343928,35187.18462087125,456.5074539405847,98.57246508241249,124.33268221184322,2.470480132282341
77.0,1.0,1166.3903601141487,67992.48355321774,120.75715377168183,17739.77546053653,415.27270232647095,79.08697811650966,110.37402716944608,5.135523400112207
78.0,1.0,1237.3666356497622,87249.89832451851,122.23223904122767,25007.291753127494,575.9231356311635,106.58392852958899,161.5796561886449,5.010824160043711
79.0,1.0,1203.5009817865403,88626.56504763475,120.86305641460542,49515.07507218819,775.9240576909772,143.93380273931805,178.79490205470537,3.3458883143755673
80.0,1.0,1169.3473166744104,89156.14614461645,136.3308189693566,85797.16403295026,641.5163737785319,188.6162840375267,226.68728545934823,3.2103644935987905
81.0,1.0,1214.7016999214807,90981.1868527773,115.29387822823388,24503.837047008274,590.912088720631,97.81233134398248,116.59945917974609,4.191069130784903
82.0,1.0,1266.8733114659958,61662.37007717131,102.78003287512027,30347.34031982632,640.7808734820477,149.84093722806432,242.7159934230431,4.098136584370139
83.0,1.0,1285.6429574897425,99975.06227132239,198.86593963517876,112508.37886837688,371.5888638257427,178.61786699787726,271.6360562955959,4.916210514703683
84.0,1.0,1291.9061458038516,5915.848966509311,113.61782696920736,13980.69217757998,419.85152422731124,62.00305469344445,83.24886543397743,4.555062922531567
85.0,1.0,1334.5711529215278,8093.967076017287,106.60024979068278,12436.272514794578,355.0071037800962,83.85163838395502,157.6985552585594,6.033763177087681
86.0,1.0,1368.7531136194666,58469.973723639785,132.6980187625611,29775.952927946342,623.4302269638043,114.66381322205747,168.15749714055517,5.327375636953469
87.0,1.0,1311.3503934375547,66108.57390595406,109.60552665319743,24725.313329040255,449.40378416891394,83.00104253900092,108.87571892315378,3.2132415771872527
88.0,1.0,1427.397594853389,7364.331870136944,145.2658777242011,39535.798079330416,363.3207894606111,208.89512202770786,530.33403828063,8.697375286754266
89.0,1.0,1407.899126367687,47603.11792477253,105.62667533565775,43141.58115283362,603.7120361175809,162.58687822785626,280.2366015034216,3.3086557005227264
90.0,1.0,1377.1305876668,55754.280525081514,128.13446908185287,64994.73896549309,714.6424521892895,155.47020968262763,194.07931783275643,3.0945010814202054
91.0,1.0,1378.802287762328,63997.4370762201,113.83413815881542,31374.27635088637,489.0778133654931,96.49561112852456,108.45326021800713,3.1654074865348925
92.0,1.0,1426.101860532554,72046.36021741589,115.55822385740754,76800.42569306666,993.6700978767059,180.87257498873993,203.95174451373884,2.480614136039201
93.0,1.0,1376.5281399493506,96740.46248190367,163.591617603865,70974.8414874491,637.5155172241177,238.42286239188977,471.80945036619624,7.014841142205684
94.0,1.0,1378.4257003743967,97637.17044957209,158.2234297944036,37837.0590340928,769.4637214715617,154.6719227231945,263.7545959615315,7.996244860678877
95.0,1.0,1469.5509660468285,6725.681100374426,114.69004698820675,48232.15069730527,396.48322022869036,109.75645908496735,152.13304949305902,2.3859087623242012
96.0,1.0,1457.4863823101575,48326.23114919236,102.69062600780379,59847.56569793414,639.3468482379449,137.80451022751637,183.44715699400592,1.9349062264962196
97.0,1.0,1478.508568831255,68706.20675705484,96.48147168171283,27662.18688786607,661.0310665462121,112.35262740181778,152.124988627308,2.997429986413757
98.0,1.0,1474.8909777000674,75942.35722125613,115.82644008081841,40692.09266027202,600.9789038813051,141.78976107709772,224.3476783391884,3.6796248250694203
99.0,1.0,1453.5285694121628,78796.4564950483,132.82790584392706,37210.511026549044,689.0521362224777,269.99015156547983,808.4427514850272,9.974221064443629
100.0,1.0,1516.5921324150333,7192.255806567173,113.22443235861309,34524.15700564135,544.1607113634427,229.9251998840609,572.5176812419271,6.664636914003669
101.0,1.0,1519.678104539841,13000.056784286326,112.81185890894325,94036.18647862838,494.31057606476895,240.84613236584966,404.2301890790324,2.560752391118966
102.0,1.0,1535.828580252034,44267.336154943936,115.45577821671651,25776.961081640144,358.53057284848956,89.44444283166902,124.40204599202166,3.6681679793062596
103.0,1.0,1541.0259872722165,58008.60340884792,121.88564854651725,38805.25838718324,891.2958203720501,171.190321335445,304.2026607766044,5.132252504563731
104.0,1.0,1522.561331482374,66694.14811691154,119.07045889410898,16637.178323845033,403.51965518212864,82.65869066674607,136.60688832410986,5.554067929367022
105.0,1.0,1509.1847290537087,87544.94312278985,153.0802727881516,49085.217880299155,581.7419773825662,141.81084807041108,205.49965649818984,5.30791380736945
106.0,1.0,1483.121947765082,110255.09745240172,133.19192597004653,31711.56569332013,541.7269582537243,110.67355578860762,160.8903673415495,4.871084477627933
107.0,1.0,1583.8722259034032,4428.704737651796,106.99367726314938,76455.54440146642,364.99188290452486,160.25411284932505,213.3765947683291,1.9058997391812986
108.0,1.0,1592.5013478174094,18042.480450149927,100.54930287611977,32184.665272462924,425.72964650245257,116.81253175274112,160.21612502591603,2.9084622323922646
109.0,1.0,1594.2135796381826,22309.4760053084,105.78086351904285,26440.753575479102,635.7055135935105,158.38749783019736,333.9620711504888,5.251512058322698
110.0,1.0,1545.7947713338199,26839.981355858792,117.26828023106133,46122.25621148482,629.5755087933544,285.42427414308725,668.1936177155989,6.637637253970678
111.0,1.0,1548.8619209648339,60839.99209290234,119.63126715787755,44855.96148829416,521.0848690820388,125.49050340901161,151.29190028621932,3.1640737818322084
112.0,1.0,1543.7884429961614,100354.53160056227,167.5745740056478,50360.08391233663,415.0345542893565,120.03186865013059,164.32708689415966,5.256169784587073
113.0,1.0,1595.151453346842,102585.76008342238,125.34917703978071,30553.215115289135,510.35066763317195,113.77490197422755,188.04942788017078,4.605135736221486
114.0,1.0,1636.7660543968943,19898.867348689946,109.6570594730751,37435.21591626644,461.5584882032623,103.41572105930474,132.0100642825311,2.6451253091439733
115.0,1.0,1611.6264478307282,25974.656039624544,111.69101493862237,14204.778827610624,388.7260827027377,69.19450640344621,98.85932061823432,4.817777961925896
116.0,1.0,1650.5392374564797,45614.79704969381,104.93628290429578,28524.96102076704,376.56449601804235,113.55648371134731,176.83923439108548,3.4651470417143515
117.0,1.0,1672.8059550863536,92765.54491743099,110.60143771982479,26696.082248163828,581.2564707166166,106.32089303432561,168.97370361705705,3.8483465791386537
118.0,1.0,1708.033728919948,34477.78171946372,116.93014583244278,30231.69335319706,585.7370757813388,204.70816960933516,511.2784027231124,7.228062870302619
119.0,1.0,1688.4320614427618,42070.374105542374,117.68669423753289,50083.18133449374,599.1850022777404,126.52112480261903,148.05164150691377,2.7711087954999676
120.0,1.0,1726.235160922337,58314.477669596396,65.14958371101348,8152.598072208901,1197.6337035212189,153.61357677736558,241.57079137247754,6.261220999550167
121.0,1.0,1755.0367925097503,58779.94371233549,142.0091857307713,36433.8002788273,849.2879195542382,228.61705663068346,419.7720977648129,9.86409890041372
122.0,1.0,1686.9916259090026,79221.08358201043,116.08570820089787,15151.383157736285,576.332885868324,93.12368872148471,135.99305351353425,6.508095143609853
123.0,1.0,1712.270044005016,116120.8608457553,129.4194156108568,33155.939007786226,693.6037017470604,145.1402664555165,214.2750426667605,5.743891065486663
