"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,1.0,192.37525138820277,44545.598861846476,46.56697226263197,41794.39235082608,0.0,1874.014891927627,24187.64865507156,7.561360125384616
2.0,1.0,337.4441002612486,72592.5997936171,39.32128644217517,35765.78079339293,0.0,2459.892670392074,33972.3721145952,8.268605133036429
3.0,1.0,296.07281182576133,75723.05685199403,50.56713793643025,31090.398812286865,0.0,1927.5671167099958,24318.997846760638,12.325760121493087
4.0,1.0,369.77872141769427,35973.528234507714,78.58838645487366,94630.3676473844,0.0,2961.567804551637,32616.243726397766,15.025689803334858
5.0,1.0,347.3584162223604,88328.99096830361,75.41034473060704,61596.103372565034,0.0,2650.9896617286527,30034.015140673673,19.02548040513157
6.0,1.0,391.67860092953197,1937.8346055353345,50.2501216410541,44319.678483867756,0.0,2182.885021050804,28622.816021820625,9.669838881025793
7.0,1.0,417.00592526537235,20547.40731100488,37.12685666589823,32862.14388796462,0.0,2461.2953926337586,33086.52747235546,8.027519841167383
8.0,1.0,366.44790165031264,35970.50930864882,77.13714162521451,92141.58229558876,0.0,3012.849819782126,39751.554135885206,15.124255339041385
9.0,1.0,424.26357137012604,41004.21639876985,57.05076047825451,37867.18987349959,0.0,1963.157295463895,23777.179423523514,13.118831235285187
10.0,1.0,355.6783333998644,93689.22720181198,61.748805627740026,61349.34401752813,0.0,2198.106394865843,26234.520417451055,10.62151991994912
11.0,1.0,370.6954533210394,22684.50320191364,60.10425770233549,38818.31490241004,0.0,2368.077339262284,26620.08447459868,17.131893543079943
12.0,1.0,494.2464932623138,46972.111801056344,71.49777657844018,84122.2451236404,0.0,2399.1378992291216,31607.437142467017,11.334421322202722
13.0,1.0,465.95963314793073,62336.822970363195,64.5494167499573,74808.2630209916,0.0,2531.2890853124572,30589.298413805063,10.96089730245194
14.0,1.0,589.8029704785272,14624.746524879227,49.57134116655677,40706.37272768942,0.0,2135.736089020459,34027.68222903718,10.024336559530008
15.0,1.0,595.1460853852338,29905.58045638418,39.37820961334493,34012.28056361438,0.0,2179.808841076334,26167.02335735612,7.727833140703397
16.0,1.0,654.6943079764605,71143.64922205545,42.682283124617676,33749.796726003166,0.0,1732.4450498597578,21870.25963949596,7.272901970518022
