"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,1.0,247.73736440604745,55266.42117851617,64.66989495903812,1887.6173041129969,681.4988324942581,85.19053664112984,141.76304587415288,11.933144702873996
2.0,1.0,468.43709378035726,109462.07896729291,415.3392542099457,139978.64641301282,3.500458480252822E-10,115.61150194278873,228.94651836856087,8.997392487240408
3.0,1.0,511.16370848357076,25476.952262717037,52.6214882707616,1277.594063108747,761.7886925576781,113.44940474670842,218.32231372980237,15.492331923195124
4.0,1.0,511.90130795012897,116179.60103037936,153.2904296683033,7886.535684022374,523.9013735724081,94.05503613910493,207.99627141198852,17.647809304965776
5.0,1.0,547.745863618806,28150.64695332248,408.1842569452584,127704.06617640743,3.431476300476074E-7,98.08727299289473,196.98062907212548,8.10075072052245
6.0,1.0,570.2677890812872,58276.24399463246,103.93213738967596,3183.9141483575413,663.7333881237347,94.70432273555849,167.01426441205908,20.222589779304677
7.0,1.0,579.5061289799463,77313.57451337409,124.25210347178448,4880.404702080315,600.9728827582973,112.20426108491989,252.13614793047856,22.31632202673155
8.0,1.0,707.7291986971,37081.20633783016,61.24438743551647,1635.176631082488,613.599109652547,94.51045015514029,184.0295684306151,13.681651743049848
9.0,1.0,812.5012710654164,88257.9052288364,109.58983327008107,3216.764561419,658.7882380008236,83.52956415197025,135.32723835574313,19.642517983150455
10.0,1.0,889.953202076704,24704.995674873408,157.4992022785724,7758.580098452916,622.3954403677197,79.9016307812696,116.13205523444795,16.110529441363752
11.0,1.0,1118.4470549125608,134004.4373209909,72.90487401292965,2637.5736391967644,607.4953903588682,90.92027765497538,184.29419470993457,11.577675408292349
12.0,1.0,1790.5352296186745,41030.55795331055,113.77592885640573,4504.523560556705,582.8661373403284,108.64771495262099,260.60105497721463,19.64233292292743
13.0,1.0,1965.848069624742,7599.770825026318,76.25977418711419,2209.0815715913104,628.1003304570722,96.0611168650099,193.8860051134855,15.937776799515674
14.0,1.0,1983.1153925328772,15089.293089615721,119.07026566084926,3786.262902706091,576.2966531421772,97.93778818105592,199.86746340165277,23.06575876893351
15.0,1.0,2019.5219952400844,98825.01640642351,57.03333785657219,1723.6983009666574,631.8089203735735,99.23885903667384,197.57567819167073,11.828886608459404
16.0,1.0,2095.8661749030716,58296.293945604084,77.10823193940624,2815.657822519655,681.1587281218365,115.5387439875706,242.22361359171512,15.36407219775879
17.0,1.0,2144.53737200163,72351.35638191398,177.96500595820385,9955.246092405501,526.7080530855278,98.58975374888355,192.66143185504743,19.737388198386057
18.0,1.0,2195.2413562651604,85286.36155599027,140.15229493443672,7329.775487785042,842.3999378235129,102.56719322128933,141.6935173769245,17.304280365492296
19.0,1.0,2074.607380960659,130052.91047363084,91.39015340498116,2567.391591897345,570.9820162043563,102.1162644195949,240.63536974810683,20.900602150499104
20.0,1.0,2350.668885037781,73101.89883430128,110.89588381453451,4223.794055692291,621.2325031906672,95.54238536795333,177.3018462866908,17.519193991020916
21.0,1.0,2487.1860885461815,56140.905204142626,151.31016843983178,9791.473024098375,554.3373560299593,115.99215108425561,249.63388374910363,17.0662458639723
22.0,1.0,3277.1573299141874,57332.314489287135,160.150524783791,7475.136015137004,638.8177913515631,123.5126899851058,280.6873576491911,26.62286973592724
23.0,1.0,3299.4435032806305,65051.80359925274,169.2586630607409,12805.805481962218,488.03311949503654,81.90863386785608,141.51645902203396,11.581778062653639
24.0,1.0,3439.783315045276,5309.40035933555,95.0545503862861,4703.153419617269,635.9789411427355,94.3934552863665,171.63478450324283,11.453095952202988
25.0,1.0,3406.5158306383473,88390.89019049407,116.86284844524874,5615.286245691834,635.3798397188326,107.99786419404423,217.41184590837975,16.53644696325822
26.0,1.0,4368.0305558310965,27665.914071156254,89.09543786936277,2204.883082618819,665.7815900952942,83.4185903517012,139.08635202021438,18.921735984423183
27.0,1.0,4383.870417007804,50984.55449036258,122.14287919086402,5212.268778067167,625.9269717607503,103.60266098263236,191.35528092553633,18.662362531080365
28.0,1.0,4322.146779700134,98241.46484716501,70.54898753385424,2275.084680323364,643.4200608894884,105.49680926928099,231.79096199053652,14.54632419168322
29.0,1.0,4325.911334718598,114625.84974816862,133.5864598603737,7182.551429098856,572.336159975175,108.85791114021296,246.4995127875347,17.024006835344927
30.0,1.0,4689.606350869193,37380.050379525404,488.1320321345805,204141.81235970792,7.967850037910089E-8,108.0079899160332,198.86230828988664,7.97371955223024
31.0,1.0,4763.405830274721,85631.70786871023,83.60792991185252,2108.3971871275985,700.6037339511861,104.17145019007356,195.32175138315048,21.725465517807287
32.0,1.0,4784.073211721116,100025.35625333135,247.5011922627491,27222.681433138674,413.5141550445053,92.51754896703119,159.03022576086065,13.132715498299687
33.0,1.0,4804.258604745336,69691.88152704333,87.3006612699231,3429.842080097324,629.4889468956737,103.36454310493599,196.870529015989,14.475726919500953
34.0,1.0,4863.716858653859,111383.04456584374,382.57085425464356,117156.37832243604,1.2123150093975347E-6,102.32787609284188,223.19978131180522,8.08878658592881
35.0,1.0,4872.057129049113,101642.75248210641,290.45608051395516,59123.4593535793,451.48114676918783,127.21155852339939,248.88596003232664,11.438106326478039
36.0,1.0,5358.057077127261,8367.068395688235,121.51100111146478,5306.854338514393,674.9010719170107,103.30933160787393,190.2489019054308,18.091911184017142
37.0,1.0,5418.320730715392,100824.11980844778,239.79358114656043,23560.039748432573,546.891394030303,115.65133218184342,241.80311287219294,17.757532249256567
38.0,1.0,5537.449658959826,87765.1373153148,123.27593810784973,32606.557801889878,656.9457575573538,194.08606201970088,455.6370895643727,5.710996097027602
39.0,1.0,5747.6202389124,97738.03032047724,74.23175417367466,1960.478291979678,632.8486004645202,101.07388283203251,215.97262543622404,17.889089241482864
40.0,1.0,5805.401235821477,82341.35928692346,129.90373146611626,6600.585632091879,728.0482194178733,125.69294402697646,249.1149406990611,20.202696796806517
41.0,1.0,5809.979495474576,100261.2001860628,136.3688681391692,7603.65792674718,615.7408471575936,90.41784729890695,148.99800034237924,13.948206723175735
42.0,1.0,5981.512396293573,35252.96670426054,86.21994337956389,2766.659103219971,653.3586102234009,113.0755909802917,302.78218535637586,19.11511013352867
43.0,1.0,5928.6900987046865,81774.68631978698,50.67249971838969,1677.9467097222212,683.475562847739,105.93058376559132,206.04238651353336,10.248787063701238
44.0,1.0,5991.223370827024,107039.7495123814,95.41721947729758,2238.9949139200853,727.5315553033034,110.33987831537804,206.62837715759292,28.19304666254741
45.0,1.0,6115.012485113373,17864.6841433296,100.78232127071168,4034.83962258387,664.4075890129186,103.79155379731809,187.77322177211275,16.45394250917385
