,id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],chi2,uncertainty [nm]
0,1.0,1.0,1983.2357004255334,97192.6237811792,102.61094436984773,4878.223391044528,734.3250730361053,86.49679774385712,123.64003053271013,14.587237292777115
1,2.0,1.0,2115.642583645036,24502.29118681288,69.90032080628826,2883.3301419381146,771.3441797930643,88.43748152813022,129.40293739900358,11.725888849035394
2,3.0,1.0,2381.796799974961,97593.84272751329,5.864985670248376,1022.5593718019882,736.0997251366709,116.14958845447748,281.82058236186384,0.6818377516262408
3,4.0,1.0,3896.6330883889796,49273.7352977972,68.31161120513721,2727.883676602237,774.7620846059655,96.18094460630651,153.1430202191074,12.859941682843072
4,5.0,1.0,4099.721841607179,16162.599922533382,20.76013489774027,1429.6313662453194,711.2928785554833,92.590793573164,162.39377349264583,2.2914617053145827
5,6.0,1.0,4275.366694764392,41091.63705890645,58.881551732608614,1990.8173740282755,763.8027923640366,84.55384883379105,122.1021369629027,11.528513377426385
6,7.0,1.0,5434.823685238097,3342.9772194638613,82.38623951019088,3805.503037259666,742.2738133045424,101.8473689329493,174.30038077953216,14.185343260164142
7,8.0,1.0,5429.24196712848,64407.26375893714,83.94069656473697,4510.8293788218325,781.5017956062084,99.7497630073066,157.37238706960267,12.177941168341752
8,9.0,1.0,7056.864293098308,55771.70957857842,97.54183108201595,5079.870573761566,813.9156755654127,86.68453311372446,111.82543041789202,12.695857898607342
9,10.0,1.0,7291.285794851906,54546.55559339075,46.84698648691261,1843.3902143083494,790.3213125309481,100.08624391809592,159.80449025683237,9.335616124601891
10,11.0,1.0,8678.578243540685,44500.4076937875,38.012999693915724,1099.522068670122,800.1702246859234,86.42483897441362,129.3713968151853,8.919750042166891
11,12.0,1.0,8955.272160616527,101905.00835154956,6.028062600403768,1249.5428877730658,735.277828278634,105.59481252663456,191.9565351597862,0.6029079007897753
12,13.0,1.0,9024.977715383762,26840.29463416096,89.17598296760279,4248.946907775563,753.4422788437055,78.75593186397911,98.46697374181637,11.541587451097335
13,14.0,1.0,9895.335292622138,45618.42551467512,158.67777969401095,10121.628768978388,678.8597347090233,96.20001647355795,156.87657197669918,18.667849875437494
14,15.0,1.0,10124.298121845852,78603.13305862538,1.7239871064490555,1095.5970909063046,746.4014545468477,97.01977347936077,176.31434341615486,0.5653037380180366
15,16.0,1.0,10128.587595699599,37212.4228496679,1.5268450048784046,1072.6488885834503,736.6169749130365,101.25766098887493,192.8664835238991,0.5706775097380262
16,17.0,1.0,10580.983570990376,60186.345734819464,98.05230024695491,5892.783506188211,758.6467377316674,106.18607408456201,166.01813213750154,13.528132614247987
17,18.0,1.0,10805.150043764581,46331.91117825392,54.3705857740655,1673.3510304502622,849.9320226958846,92.49089606421869,135.69831947055295,12.777368889075694
18,19.0,1.0,10795.679452157396,112238.52415771844,142.7066873327716,8478.604591794672,795.028096702968,91.71898480657968,135.05070980805635,17.194335977191752
19,20.0,1.0,11132.5089196077,4571.260071393344,96.25975978885832,131844.45807345927,1356.5521205990906,924.182907546501,3019.4439250772966,5.055523629765481
20,21.0,1.0,11288.09424160744,50636.7146477343,81.48252893691955,3446.6463806303027,792.3284199802675,63.591055228485686,63.30830253800197,9.626985512386213
21,22.0,1.0,11696.04376655859,63768.07891820899,17.203348487411812,1280.1872667884331,760.7177970023955,89.45944184841541,138.17796668882647,1.7566739288516502
22,23.0,1.0,12404.441457087725,64569.97897536395,66.96065723322663,1961.5918585249012,808.047089618418,82.49839047412733,107.03210693024296,14.740475161978958
23,24.0,1.0,13553.794154672214,97681.73136831733,336.313519512316,193018.96997526512,8.720556802025559e-07,116.82930882040554,199.59506778659755,5.376038760839424
24,25.0,1.0,13684.794763736189,8730.601483153394,89.7828520535043,5967.266895285047,749.3015177545329,95.02970539319284,139.65384019630926,10.048068580121706
25,26.0,1.0,13771.879442859768,6455.905144725084,122.6781528381784,7562.456826809362,672.1037696079635,95.8645864369944,164.09730431816484,14.896744396165055
26,27.0,1.0,15083.343469876541,50357.38684511796,52.65367724162379,1843.1410851718072,814.9828376795947,91.5105811828339,135.24167995145777,10.777481767381449
27,28.0,1.0,15192.032474558715,71364.91699100778,2.295445904077837,989.0054843485888,735.3945156514312,87.61747460225338,141.73979131424932,0.5976500107238828
