"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,1.0,237.15940471625024,72036.21524647332,191.53687064981722,14470.622828880149,263.97998411335453,47.2295435061775,68.29860080560692,9.443102170589002
2.0,1.0,253.1925870052022,118941.64738867996,132.88392362088786,10745.537825475245,353.85670280696206,56.88227665307945,81.34096855014032,7.379717813500977
3.0,1.0,314.40355221024765,54905.09958691312,282.67221974253516,79522.7533937013,4.1874656057680236E-8,54.03399269690256,70.69967568882689,4.3378222329214795
4.0,1.0,240.0587420016593,58268.06171400859,168.7601388663351,7886.0951434920735,351.0751526155266,41.7385641156201,54.20164025482427,11.870870465014878
5.0,1.0,313.2052790823315,89492.8468431566,132.97577177432294,11931.178776029628,320.34330265010595,48.012817517316314,58.09780592834075,5.665651218090523
6.0,1.0,343.11047774666116,31130.620488559034,114.1312993802372,3394.8798518086683,422.16115153235717,56.20788047117644,91.84536195551428,16.879730969737615
7.0,1.0,358.02976653583374,52001.27818072915,138.22435714981094,10503.546558016867,351.1187641328029,48.19841726440222,63.323247018985484,6.94893867546006
8.0,1.0,375.6409142686013,55465.95015368251,151.32215698573344,13988.912352499501,349.93513361487385,47.68194061033301,59.663550136515184,6.20190281037591
9.0,1.0,348.77658054559555,67003.46277510935,101.71944903724828,2649.188012444862,380.9411718959924,42.248472483187676,57.848168676884754,12.981680472630446
10.0,1.0,369.75359930060995,106446.92501419266,78.9878684385108,1478.4406557321686,407.4127128961612,45.3526500305473,62.89877982533446,15.024759506573123
11.0,1.0,378.00612713454126,112806.86503481035,254.78295030596172,38079.09613883405,160.65181354299236,52.8495415229779,82.50093604114687,7.123859916297695
12.0,1.0,420.81977246262136,68623.99965997442,150.1555832573245,8787.973270563878,346.9523228151938,40.83058662936347,48.34131277542295,8.300601608217754
13.0,1.0,411.2502876089774,91536.87198374434,124.58774379746187,12503.869839781471,395.5398127044786,56.772649646692386,68.55544664569054,5.592434284975863
14.0,1.0,558.5479898201999,8828.260273205638,149.417586141504,5219.090836512414,377.3913710546713,48.559657043136426,70.80928507561775,16.27921253979856
15.0,1.0,465.56114165551963,82178.3280751626,152.41920310798065,9796.127955557084,341.77762751219683,45.8244119807709,56.73107041751079,8.587897790232931
16.0,1.0,445.275425733416,98209.81983379797,120.09833000229261,3634.4762655110967,382.4500551619008,49.102369546743745,76.40993514272141,15.279459742949387
17.0,1.0,541.3743432949943,45523.224068987256,125.9265660428717,3517.28111741923,395.00859085963003,44.28946150435753,58.127099775131335,15.667596544454605
18.0,1.0,593.4904661945549,1051.2035634493368,99.45312261206283,1939.1844111268892,397.256682341295,37.95876197325519,43.94235090690401,15.222789845197092
19.0,1.0,596.9043402771181,62674.93684955923,128.50651729116277,16274.69820006642,408.61709151620033,55.372688587089485,58.33059159211337,4.4841463656476375
20.0,1.0,634.2190137060217,92777.99800792862,137.86065839687893,9658.345062395036,396.12990571111635,49.62252477467942,58.02546254735843,7.7204418779913455
21.0,1.0,715.2571149958657,44953.57514829782,111.90424449543079,8380.595664669328,431.2590740184725,54.99032194105784,71.29544200215805,6.505637510777633
22.0,1.0,648.3134916780931,114399.39956501278,106.61920598408032,6014.982113845551,414.63298176476803,56.791318232515444,93.6988984367931,8.45808631227647
23.0,1.0,646.7509486103279,118892.00728774349,100.41459027963847,2890.197330825766,422.16267073827595,50.47679005740637,71.32654434962512,13.818506301966794
24.0,1.0,649.80148836116,124713.78614069856,129.47887563231996,5145.647718372753,353.97289525360156,48.93477213763492,71.58832545708671,12.525293053655558
25.0,1.0,722.8829178038436,19664.743032737388,119.6836975401842,4072.878669795651,455.08484489162583,50.62932990883876,65.57847564673374,13.969363886472179
26.0,1.0,726.734883422891,84975.11775928193,206.95170490786816,20769.805663076964,262.8940032083621,40.912060551603425,47.89357690142252,6.7138209054802385
27.0,1.0,828.1242574478968,70188.16677509426,149.2480292837218,18226.474080846605,331.29601886254136,55.74789137269062,72.36607119231556,5.411374802637771
28.0,1.0,816.1225898188318,76226.58074027431,131.12385954591113,3735.7953121034234,385.6923924611052,46.54962192410192,66.96729392239796,16.792020004137896
29.0,1.0,812.0674043363043,107341.20949795602,149.87395694296106,19434.117859937724,341.7700305779049,65.69884144962204,96.04091779234405,6.000687990075041
30.0,1.0,882.1389050809377,15748.746948350583,94.7406159254169,2774.178221714305,417.96607951078636,61.93360436314498,112.32870763327037,15.682386046436076
31.0,1.0,843.8231652694193,39088.69628327929,140.72869928067882,8627.097941330116,382.7201470648476,59.99918739351196,97.48772825676399,10.814025234553755
32.0,1.0,919.9598796283499,117410.19860303076,106.79055794400041,2919.3307454091105,393.598772857251,48.86517810361828,68.72420641125471,14.971898201607495
33.0,1.0,925.3321097749565,69724.75336618519,168.09243640228925,13598.572613927017,379.15213001353743,58.762892996994196,86.51506991319317,9.600180735443088
34.0,1.0,1067.1496432606018,12940.547699309724,121.07222973936017,7612.342643150603,467.19243045788556,58.19022353168687,73.84171698563698,8.821693814702039
35.0,1.0,1062.3891349957391,22490.12201612572,150.2882494761215,7973.488256957953,369.73314690869955,43.51115914273048,49.27704182281713,9.72889209351161
36.0,1.0,1027.0502972039792,55304.589893233184,117.06808915337152,3169.3858935711787,389.6902811495997,43.445621786117734,57.958021833167535,14.752893092501449
37.0,1.0,1142.7621827078733,3453.915929645641,105.4304120059886,2989.871310951765,447.58691075613626,48.73250137324317,63.32993142517647,14.21727263354937
38.0,1.0,1076.6919996123306,26035.262253550194,258.7854083590986,33204.687262661784,193.9608391437959,35.35808652795799,39.08454754517732,5.722756710842789
39.0,1.0,1135.333138911501,78806.18542021968,142.27859734341644,4525.570234123212,333.6469082946876,41.926564436855415,56.889134694134064,14.731804412128165
40.0,1.0,1181.75984287433,61612.984973504615,131.67748644920417,7276.512894970825,420.02343402964607,41.732843034688315,45.05223014610535,7.884920919529996
41.0,1.0,1175.7490104380277,85869.34280929579,153.31618388800743,42767.80065520631,189.87009007524352,79.69092694470609,94.26457198318782,3.4852545498714678
42.0,1.0,1294.7274860468308,92588.74114932305,200.10455389053524,26476.74627687534,334.6685819001868,66.27495548891,99.8569982884655,7.887683538233365
43.0,1.0,1175.9047875993806,110995.34095994361,98.26626642267755,2936.207840033042,423.3776352572878,57.78249146479207,87.80111789989843,14.88481605889851
44.0,1.0,1188.8185074622554,121835.18688243197,134.17813342047387,18490.404130275918,356.76327065150343,70.7544512038184,98.31333477765163,5.446531527932876
45.0,1.0,1277.9323119254732,58744.35349180632,104.46705346839603,6216.614501472274,474.9668169414892,52.94090097812026,57.717586689017374,7.347945789967844
46.0,1.0,1299.925877689326,108255.2011665145,120.78083512379183,33720.21679154818,424.18214386107667,93.10322296081416,90.2798063146292,3.200577185691596
47.0,1.0,1269.5225576197963,69383.29098126598,243.28170215929518,23723.270029488012,296.90481287797587,41.03729846306498,47.58654697306483,8.113766977989082
48.0,1.0,1285.4847096379099,72112.80993485147,100.02106158129389,2917.691071863846,405.9658063612276,47.978436044419404,66.57082679615392,12.924429788169116
49.0,1.0,1432.1869447266804,71068.97958877507,133.48058721668377,3837.1934740065044,369.70710112229756,41.93413662855555,55.18951054566308,15.289476492181604
50.0,1.0,1381.5569443030267,127601.87038654037,147.36492741649292,11069.296049138484,360.92871236194594,45.4101018709571,50.80034037878848,7.066840416205288
51.0,1.0,1489.4138415516156,34161.81359073102,233.6840208721999,50249.595782903045,90.47513983199934,37.82972664608356,38.649271874789214,3.362130474606896
52.0,1.0,1437.453702914826,120956.09656859888,85.62298457059534,1987.8421131322016,411.7694327487289,50.70872528594525,79.31565715571502,14.668152029404617
53.0,1.0,1578.595847864388,6402.650096948233,195.78259786479376,11476.777837144858,360.19071752519585,45.35256855484651,55.627153321175385,11.915351964107252
54.0,1.0,1489.207487486086,46820.41471063833,159.5732910350282,15381.369773049953,391.09055903534045,45.869246424971216,44.967692126019756,6.042591609490216
55.0,1.0,1552.432101195199,54035.19465318434,111.19583768990105,3148.9483410200505,386.6281431517995,37.14847901274559,41.71527477522956,11.51402967259279
56.0,1.0,1546.2933825608284,85180.62106380577,1.6349335239719194,470.8270958914294,376.5864520542853,42.55289599473803,62.454653735720086,0.8616072345978137
57.0,1.0,1476.543243513449,130073.62710067657,118.29873363142028,3243.2716355043167,384.0640528049265,39.57234213845785,48.450298004985825,13.437325886271113
58.0,1.0,1708.6201190219535,11648.65716859131,478.11092848135036,190553.95182400095,2.5016627756312484E-5,46.89380673840475,65.51022472548964,4.507647574293298
59.0,1.0,1553.5898368714584,24930.79873394864,138.39375338121803,4808.580047917211,390.5932757294973,40.502449896086425,49.158289791456006,12.699521956038783
60.0,1.0,1606.987406945946,40122.668003868406,101.43791464102281,6844.287666909669,464.861103325152,49.743919298077344,56.04254837601032,5.944804367729621
61.0,1.0,1573.8721539958347,60138.018631930376,91.33987852659982,2702.373003148954,407.43096678570294,49.06726337126654,73.26279604590266,11.909867013953605
62.0,1.0,1605.327739592294,67946.59810944764,77.89957624273268,1819.4291905086534,431.1813221126571,42.034858440095284,53.507997199761256,11.057544991914257
63.0,1.0,1533.2021699032193,92544.86482697772,346.2231044745766,151643.34424950616,9.893651850723433E-14,65.17876145166596,78.9583810900786,4.1023507592239925
64.0,1.0,1620.0544415540417,112158.47693212761,137.80528370837604,16490.51112608678,340.51895814721706,49.80730142515692,50.803224266703886,4.587740607979596
65.0,1.0,1562.2380645343612,6407.694325546871,177.96476435126576,7930.831945168823,392.45868755697137,47.72908911701145,62.18107140051352,14.950328022703454
66.0,1.0,1661.0297653491048,11827.319661672524,142.40633438718172,4758.896699732703,385.73700925896145,60.411917587921145,90.36389093485585,20.117464594700824
67.0,1.0,1642.083974593182,77903.92471479856,131.3404756893455,13950.369161404044,346.80808742714373,53.025383116720604,59.130714468174766,5.218595223113578
68.0,1.0,1652.4265636119158,80141.06229142542,107.54910251320761,3639.8373098414113,378.2585619576975,41.15381207815037,52.997129742742864,10.324616130287708
