,id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],chi2,uncertainty [nm]
0,1.0,1.0,95.69700216494894,61670.400858319736,421.3938921196393,364530.7311235015,4.663910200031024e-07,108.69810387532078,134.40916108640758,4.174394199899339
1,2.0,1.0,575.8548632598588,32121.58650823286,466.7360985779235,531415.441872598,5.3760092005513274e-08,106.64728007501631,110.7989015593687,3.457850796703008
2,3.0,1.0,510.5941403319873,32217.93508880497,347.20231672582827,284342.62392909947,2.483546127835932e-08,116.09237522227801,168.95930723920682,3.880664679614275
3,4.0,1.0,557.616577389671,31879.579529171806,441.2089175866145,483560.8229922814,8.139820976190459e-08,110.60510287041343,118.27131723876691,3.518553344109788
4,5.0,1.0,765.7687384700771,100601.36905940916,642.0227926133939,1516565.5334925638,2.465612899349996e-08,136.81052915116746,115.48700715229215,2.9368271275276543
5,6.0,1.0,656.8967538879892,100819.03903708913,19.085498703071977,972.2019600041427,2333.019449804673,132.76988055246224,101.95692812122476,3.959869149737896
6,7.0,1.0,713.4108978244044,87785.95854639108,59.82164234998621,1543.1971396553827,459.3956219921099,63.04904619732303,113.90451647586514,11.47544189661182
7,8.0,1.0,822.6857330475789,28619.520763098106,45.802137003272115,1149.310867198788,451.997358028249,67.90313450803714,139.56213378522082,9.743265823596463
8,9.0,1.0,646.5611477730782,32041.7703244104,518.7261869449762,651788.8354670134,2.505395254264511e-06,119.70143971874536,134.52329812645738,3.8943038476087737
9,10.0,1.0,961.8281530218424,65493.33603376756,120.28797959883563,5786.707363099583,507.21283202997705,95.23676579492664,193.0547483508212,18.57781658633964
10,11.0,1.0,913.3569811617543,100284.89495375354,517.240580560122,908684.6870009708,1.2672984447997703e-10,130.4346444559033,112.98229799350241,3.0338494189870704
11,12.0,1.0,1020.6907878044673,41276.64675694417,140.6499801163536,11713.84410397983,976.2317065975591,87.97403602983974,90.38441617978607,11.621843917485318
12,13.0,1.0,1042.959050716798,69740.22771888945,97.0230036193668,3454.815069230313,427.43101571795546,72.89830024320824,143.00609636118955,15.529624268398669
13,14.0,1.0,929.3355997929698,100617.39437524784,250.36249261816468,53332.39244130768,1895.9516317312793,119.05228857782996,83.9669251967875,10.929603221127524
14,15.0,1.0,1142.792737059749,62331.729002800654,67.17254571664121,1522.023271311703,469.7456653539305,79.31513658467905,177.2275461327179,18.363023474670893
15,16.0,1.0,1402.9785080186095,27031.623561599732,99.51605438122256,3293.8833192848188,526.5036239622473,79.28999526915996,147.91944865636478,18.6129836541208
16,17.0,1.0,1196.4364445828674,100937.69085058926,440.6806529187429,613464.1776063343,1.9497664792789392e-11,137.22338115280994,165.62981426807875,3.4229880371452954
17,18.0,1.0,1490.7705695300815,28737.037386038533,120.16410386126965,5245.240180625459,438.38499665901884,77.8975447033839,155.13773956742648,16.751761077132574
18,19.0,1.0,1544.0249654380912,85151.97378712174,8.049145282163812,650.6621070651764,431.6457610892372,72.44479525275916,167.08211100361174,0.9730123237154141
19,21.0,1.0,1629.391776094146,67666.72260659997,303.41184848189545,79794.85526439696,98.82475393773281,84.56077198363602,163.60496381249789,7.658601383946848
20,22.0,1.0,1679.8171532277859,32257.327871503086,87.42624798387693,3600.904858574205,544.6719964481684,80.62701392915989,146.98316648299308,13.385019421617455
