,id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],chi2,uncertainty [nm]
0,1.0,1.0,226.0809638714541,57765.91023043296,522.4200699346059,301431.8087211534,7.005214567379204e-07,52.00917790371374,57.39377754234723,3.781900641182492
1,2.0,1.0,291.54864291099733,103882.83509332268,388.1573682439371,155114.69225454127,3.0410387468627814e-08,53.617754764288165,62.71319769345344,4.166435648328209
2,3.0,1.0,207.6726937135542,105850.16072433953,138.76002142207946,6392.916151183939,460.6093704725021,45.09290717072511,51.24966828626367,10.700213237070535
3,4.0,1.0,267.28998559579065,97124.76388295332,109.23787065551562,2780.666491751424,492.672893502767,39.74209791047877,41.13989703941582,13.421416056209743
4,5.0,1.0,247.1486658088673,123727.34426444717,219.9671444926101,23308.194151953496,391.3362058129712,55.87800835402241,67.89449810643268,9.131093893386552
5,6.0,1.0,435.0806974911968,15943.476030037826,111.90675733932412,2617.029667755758,572.6947672818765,49.08084277823219,52.19673963565143,18.388966699726456
6,7.0,1.0,346.5079850443791,82182.08150432892,99.01145319923252,2023.752311772461,525.5880399401555,49.36442751571792,56.44842007226542,18.720518970217395
7,8.0,1.0,290.08337181843507,131385.43682824148,150.42995844993413,6714.223205428157,454.4754230686197,43.36907478503055,45.563662202816566,11.510531407246082
8,9.0,1.0,350.2314158226852,57478.16244500599,439.2729115031064,251587.7529972104,3.3486598068288046e-08,62.85633450770496,73.50368900772511,3.8482043839238975
9,10.0,1.0,391.48119861087247,69511.9061523918,112.83737720664736,3077.742584486828,606.7847840779183,50.85672250223383,52.51597823624867,16.481851972144042
10,11.0,1.0,459.3716394637791,77575.42232156901,112.02660300184094,4966.311793039942,558.2311420471655,51.603203598493,56.00876015236797,10.262807194198288
11,12.0,1.0,463.1250695141582,104952.66998819524,159.2438500560011,8849.522647230599,447.4361738430711,42.56152262142934,42.83095889009119,9.631436423557034
12,13.0,1.0,456.3179950878104,109195.5557659295,100.83930727905144,2042.876893993278,512.7429254416758,45.91272550999707,51.73046491718331,17.907077714520025
